code,team,team_gender,country,country_full,country_code,discipline,disciplines_code,events,athletes,coaches,athletes_codes,num_athletes,coaches_codes,num_coaches
T80229963,German Democratic Republic,W,German Dem. Republic,German Democratic Republic,GDR,Athletics,ATH,,"['RIEGER-GUNTHER Sabine', 'OELSNER Marlies', 'MOLLER Silke', 'AUERSWALD-LANGE Ingrid']",,"['A14350031', 'A14344697', 'A14356483', 'A14354952']",4.0,,
T80296594,USSR,W,USSR,USSR,URS,Athletics,ATH,,"['LEDOVSKAYA Tatyana', 'PINIGINA Mariya', 'BRYZGINA Olga', 'NAZAROVA Olga']",,"['A14269779', 'A14351853', 'A14351412', 'A14298709']",4.0,,
T80297652,People's Republic of China,W,China,People's Republic of China,CHN,Athletics,ATH,,"['LI Yali', 'LI Xuemei', 'LIN Xiao', 'LIU Xiaomei']",,"['A14265932', 'A14265937', 'A14265852', 'A14265738']",4.0,,
T80297690,People's Republic of China,W,China,People's Republic of China,CHN,Athletics,ATH,,"['AN Xiaohong', 'MA Yuqin', 'CAO Chunying', 'BAI Xiaoyun']",,"['A14367778', 'A14265621', 'A14266739', 'A14266779']",4.0,,
T80381188,Brazil,M,Brazil,Brazil,BRA,Athletics,ATH,,"['da SILVA Claudinei Quirino', 'PARRELA Sanderlei Claro', 'de ARAUJO Eronilde Nunes', 'OLIVEIRA dos SANTOS Anderson Jorge']",,"['A14176106', 'A14175382', 'A14175964', 'A14175396']",4.0,,
T80394592,Australia,M,Australia,Australia,AUS,Athletics,ATH,,"['MARSH Damien', 'JACKSON Tim', 'HENDERSON Paul', 'BRIMACOMBE Steve']",,"['A14179243', 'A14179454', 'A14179532', 'A14180049']",4.0,,
T80394594,Australia,M,Australia,Australia,AUS,Athletics,ATH,,"['MITCHELL Rick', 'FRAYNE Bruce', 'CLARK Darren', 'MINIHAN Gary']",,"['A14356142', 'A14349647', 'A14179942', 'A14354217']",4.0,,
T80398204,United States of America,W,United States,United States of America,USA,Athletics,ATH,,"['ANDERSON Alexandria', 'KIDD Ashlee', 'SMITH Stephanie', 'HASTINGS Natasha']",,"['A14304791', 'A14314376', 'A14321622', 'A14312172']",4.0,,
T80517879,United States of America,M,United States,United States of America,USA,Athletics,ATH,,"['MERRITT Lashawn', 'TAYLOR Angelo', 'WARINER Jeremy', 'NEVILLE David']",,"['A14245966', 'A14252793', 'A14254258', 'A14247119']",4.0,,
T80589681,United States of America,W,United States,United States of America,USA,Athletics,ATH,,"['BRISCO-HOOKS Valerie', 'HOWARD-HILL Denean', 'DIXON Diane', 'GRIFFITH-JOYNER Florence']",,"['A14355869', 'A14313000', 'A14343103', 'A14359548']",4.0,,
T81855168,Brazil,W,Brazil,Brazil,BRA,Athletics,ATH,,"['COUTINHO Geisa Aparecida', 'FARIAS de OLIVEIRA Barbara', 'DAS NEVES SOUZA Joelma', 'SALES de LIMA Jailma']",,"['A14269361', 'A14366027', 'A14269255', 'A14268860']",4.0,,
T82808046,Australia,M,Australia,Australia,AUS,Athletics,ATH,,"['McCABE Andrew', 'ALOZIE Anthony', 'NTIAMOAH Isaac', 'ROSS Joshua']",,"['A14379202', 'A14214871', 'A14179046', 'A14178860']",4.0,,
T82808159,United States of America,W,United States,United States of America,USA,Athletics,ATH,,"['JETER Carmelita', 'MADISON Tianna', 'FELIX Allyson', 'KNIGHT Bianca']",,"['A14313618', 'A14315831', 'A14309983', 'A14314587']",4.0,,
T82810068,Jamaica,M,Jamaica,Jamaica,JAM,Athletics,ATH,,"['FRATER Michael', 'CARTER Nesta', 'BOLT Usain', 'BLAKE Yohan']",,"['A14202005', 'A14201894', 'A14201847', 'A14201842']",4.0,,
T83931365,Brazil,W,Brazil,Brazil,BRA,Athletics,ATH,,"['KRASUCKI Franciela', 'SANTOS Rosangela', 'LEMOS Ana Claudia', 'de dos SANTOS Evelyn Carolina']",,"['A14269257', 'A14268928', 'A14269001', 'A14269113']",4.0,,
T88414807,United States of America,M,United States,United States of America,USA,Athletics,ATH,,"['HERRON Brian', 'HOOPER Sean', 'LYLES Josephus', 'SHINNICK Zachary']",,"['A14715101', 'A14656692', 'A14592146', 'A14596683']",4.0,,
T91040376,Bahrain,X,Bahrain,Bahrain,BRN,Athletics,ATH,,"['JAMAL Aminat', 'NASER Salwa Eid', 'ABBAS Abbas Abubakar', 'ISAH Musa']",,"['A14701082', '1915338', 'A14581977', 'A14751017']",4.0,,
T91047112,South Africa,M,South Africa,South Africa,RSA,Athletics,ATH,,"['MUNYAI Clarence', 'DLODLO Thando', 'MAGAKWE Simon', 'SIMBINE Akani']",,"['A14630862', 'A14630863', 'A14220435', '1981055']",4.0,,
T91048122,Great Britain,M,Great Britain,Great Britain,GBR,Athletics,ATH,,"['HUGHES Zharnel', 'KILTY Richard', 'GEMILI Adam', 'MITCHELL-BLAKE Nethaneel']",,"['1924431', '1924442', 'A14427998', '1924457']",4.0,,
T91048123,Japan,M,Japan,Japan,JPN,Athletics,ATH,,"['SANI BROWN Abdul Hakim', 'TADA Shuhei', 'SHIRAISHI Kirara', 'KIRYU Yoshihide']",,"['1921599', 'A14707842', 'A14722833', '1919911']",4.0,,
T91048124,Brazil,M,Brazil,Brazil,BRA,Athletics,ATH,,"['DO NASCIMENTO Rodrigo', 'CAMILO Paulo Andre', 'SILVA Derick', 'dos SANTOS Vitor Hugo']",,"['A14496746', '1952123', 'A14621683', 'A14481678']",4.0,,
T92656676,Australia,X,Australia,Australia,AUS,Athletics,ATH,,"['GUNN Tyler', 'RUBIE-RENSHAW Anneliese', 'BECK Alex', 'OBOYA Bendere']",,"['A14736124', 'A14370966', 'A14360445', '1939731']",4.0,,
T92835504,Poland,X,Poland,Poland,POL,Athletics,ATH,,"['KACZMAREK Natalia', 'ZALEWSKI Karol', 'SWIETY-ERSETIC Justyna', 'DUSZYNSKI Kajetan']",,"['1573098', '1573185', '1573012', '1573079']",4.0,,
T92851915,Botswana,M,Botswana,Botswana,BOT,Athletics,ATH,,"['THEBE Baboloki', 'NDORI Bayapo', 'NGOZI Zibane', 'MAKWALA Isaac']",,"['A14643508', '1950897', 'A14824533', 'A14176330']",4.0,,
T92886354,South Africa,M,South Africa,South Africa,RSA,Athletics,ATH,,"['RICHARDSON Benjamin', 'XHOTYENI Mihlali', 'MOLEYANE Letlhogonolo', 'DAMBILE Sinesipho']",,"['1981060', 'A14888564', 'A14816074', '1981058']",4.0,,
T94166163,United States of America,X,United States,United States of America,USA,Athletics,ATH,,"['WHYTE Madison', 'BARTHOLOMEW Charlie', 'SUMNER Will', 'WADE Kennedy']",,"['A14852568', 'A14888251', 'A14960261', 'A14850684']",4.0,,
T94172565,Jamaica,W,Jamaica,Jamaica,JAM,Athletics,ATH,,"['CLAYTON Tina', 'COLE Serena', 'HILL Kerrica', 'CLAYTON Tia']",,"['A14776879', 'A14776901', 'A14824259', '1890561']",4.0,,
T96104270,United States of America,X,United States,United States of America,USA,Athletics,ATH,,"['EFFIONG Rosey', 'BOLING Matthew', 'HOLMES Alexis', 'ROBINSON Justin']",,"['A14746488', '1960667', '1960909', 'A14807359']",4.0,,
T96112474,Côte d'Ivoire,W,Côte d'Ivoire,Côte d'Ivoire,CIV,Athletics,ATH,,"['AHOURE-DEMPS Murielle', 'GBAI Jessika', 'TA LOU-SMITH Marie-Josee', 'KONE Maboundou']",,"['1564261', '1540717', '1951507', '1538505']",4.0,,
T96113713,India,M,India,India,IND,Athletics,ATH,,"['RAMESH Rajesh', 'YAHIYA Muhammed Anas', 'JACOB Amoj', 'VARIYATHODI Muhammed Ajmal']",,"['1544338', '1544336', '1556210', '1544335']",4.0,,
T97087390,Colombia,X,Colombia,Colombia,COL,Athletics,ATH,,"['SALINAS SEFAIR Nicolas', 'PERLAZA Jhon Alejandro', 'AGUILAR Evelis', 'LICONA TORRES Lina Esther']",,"['A14762558', 'A14471021', '1543474', '1917559']",4.0,,
T97199356,Australia,W,Australia,Australia,AUS,Athletics,ATH,,"['LANE Ebony', 'LEWIS Torrie', 'CONNOLLY Ella', 'MASTERS Bree']",,"['1939761', '1939870', '1939764', '1939734']",4.0,,
T97446556,Kenya,X,Kenya,Kenya,KEN,Athletics,ATH,,"['MORAA Mary', 'TAUTA Kelvin Sane', 'EKWAM Zablon Ekhal', 'CHEBET Mercy']",,"['1928047', '1936874', '1936598', '1910399']",4.0,,
TENMDOUBLES-AIN01,Medvedev / Safiullin,M,AIN,AIN,AIN,Tennis,TEN,Men's Doubles,"['MEDVEDEV Daniil', 'SAFIULLIN Roman']",,"['1979738', '1979718']",2.0,,
TENMDOUBLES-ARG01,Gonzalez / Molteni,M,Argentina,Argentina,ARG,Tennis,TEN,Men's Doubles,"['GONZALEZ Maximo', 'MOLTENI Andres']",,"['1895948', '1896017']",2.0,,
TENMDOUBLES-ARG02,Cerundolo / Etcheverry,M,Argentina,Argentina,ARG,Tennis,TEN,Men's Doubles,"['CERUNDOLO Francisco', 'ETCHEVERRY Tomas Martin']",,"['1895861', '1895916']",2.0,,
TENMDOUBLES-AUS01,Popyrin / de Minaur,M,Australia,Australia,AUS,Tennis,TEN,Men's Doubles,"['POPYRIN Alexei', 'de MINAUR Alex']",,"['1967753', '1967752']",2.0,,
TENMDOUBLES-AUS02,Ebden / Peers,M,Australia,Australia,AUS,Tennis,TEN,Men's Doubles,"['EBDEN Matthew', 'PEERS John']",,"['1967767', '1967762']",2.0,,
TENMDOUBLES-BEL01,Gille / Vliegen,M,Belgium,Belgium,BEL,Tennis,TEN,Men's Doubles,"['GILLE Sander', 'VLIEGEN Joran']",,"['1903278', '1903281']",2.0,,
TENMDOUBLES-BRA01,Monteiro / Seyboth Wild,M,Brazil,Brazil,BRA,Tennis,TEN,Men's Doubles,"['MONTEIRO Thiago', 'SEYBOTH WILD Thiago']",,"['1955869', '1955871']",2.0,,
TENMDOUBLES-CAN01,Auger-Aliassime / Raonic,M,Canada,Canada,CAN,Tennis,TEN,Men's Doubles,"['AUGER-ALIASSIME Felix', 'RAONIC Milos']",,"['1972646', '1972634']",2.0,,
TENMDOUBLES-CHI01,Jarry / Tabilo,M,Chile,Chile,CHI,Tennis,TEN,Men's Doubles,"['JARRY Nicolas', 'TABILO Alejandro']",,"['1929786', '1929981']",2.0,,
TENMDOUBLES-CRO01,Mektic / Pavic,M,Croatia,Croatia,CRO,Tennis,TEN,Men's Doubles,"['MEKTIC Nikola', 'PAVIC Mate']",,"['1554968', '1554966']",2.0,,
TENMDOUBLES-CZE01,Machac / Pavlasek,M,Czechia,Czechia,CZE,Tennis,TEN,Men's Doubles,"['MACHAC Tomas', 'PAVLASEK Adam']",,"['1901333', '1901339']",2.0,,
TENMDOUBLES-ESP01,Alcaraz / Nadal,M,Spain,Spain,ESP,Tennis,TEN,Men's Doubles,"['ALCARAZ Carlos', 'NADAL Rafael']",,"['1563682', '1563697']",2.0,,
TENMDOUBLES-ESP02,Carreno Busta / Granollers,M,Spain,Spain,ESP,Tennis,TEN,Men's Doubles,"['CARRENO BUSTA Pablo', 'GRANOLLERS Marcel']",,"['1563689', '1563691']",2.0,,
TENMDOUBLES-FRA01,Monfils / Roger-Vasselin,M,France,France,FRA,Tennis,TEN,Men's Doubles,"['MONFILS Gael', 'ROGER-VASSELIN Edouard']",,"['1889621', '1889641']",2.0,,
TENMDOUBLES-FRA02,Fils / Humbert,M,France,France,FRA,Tennis,TEN,Men's Doubles,"['FILS Arthur', 'HUMBERT Ugo']",,"['1889619', '1889617']",2.0,,
TENMDOUBLES-GBR01,Salisbury / Skupski,M,Great Britain,Great Britain,GBR,Tennis,TEN,Men's Doubles,"['SALISBURY Joe', 'SKUPSKI Neal']",,"['1900440', '1900441']",2.0,,
TENMDOUBLES-GBR02,Evans / Murray,M,Great Britain,Great Britain,GBR,Tennis,TEN,Men's Doubles,"['EVANS Daniel', 'MURRAY Andy']",,"['1900430', '1900434']",2.0,,
TENMDOUBLES-GER01,Krawietz / Puetz,M,Germany,Germany,GER,Tennis,TEN,Men's Doubles,"['KRAWIETZ Kevin', 'PUETZ Tim']",,"['1558588', '1558586']",2.0,,
TENMDOUBLES-GER02,Koepfer / Struff,M,Germany,Germany,GER,Tennis,TEN,Men's Doubles,"['KOEPFER Dominik', 'STRUFF Jan-Lennard']",,"['1558590', '1558573']",2.0,,
TENMDOUBLES-GRE01,Tsitsipas / Tsitsipas,M,Greece,Greece,GRE,Tennis,TEN,Men's Doubles,"['TSITSIPAS Petros', 'TSITSIPAS Stefanos']",,"['1969772', '1961363']",2.0,,
TENMDOUBLES-HUN01,Fucsovics / Marozsan,M,Hungary,Hungary,HUN,Tennis,TEN,Men's Doubles,"['FUCSOVICS Marton', 'MAROZSAN Fabian']",,"['1958170', '1958417']",2.0,,
TENMDOUBLES-IND01,Balaji / Bopanna,M,India,India,IND,Tennis,TEN,Men's Doubles,"['BALAJI Nsriram', 'BOPANNA Rohan']",,"['1542473', '1542468']",2.0,,
TENMDOUBLES-ITA01,Darderi / Musetti,M,Italy,Italy,ITA,Tennis,TEN,Men's Doubles,"['DARDERI Luciano', 'MUSETTI Lorenzo']",,"['1562416', '1562400']",2.0,,
TENMDOUBLES-ITA02,Bolelli / Vavassori,M,Italy,Italy,ITA,Tennis,TEN,Men's Doubles,"['BOLELLI Simone', 'VAVASSORI Andrea']",,"['1910327', '1562404']",2.0,,
TENMDOUBLES-JPN01,Daniel / Nishikori,M,Japan,Japan,JPN,Tennis,TEN,Men's Doubles,"['DANIEL Taro', 'NISHIKORI Kei']",,"['1896661', '1896664']",2.0,,
TENMDOUBLES-KAZ01,Bublik / Nedovyesov,M,Kazakhstan,Kazakhstan,KAZ,Tennis,TEN,Men's Doubles,"['BUBLIK Alexander', 'NEDOVYESOV Aleksandr']",,"['1930276', '1930278']",2.0,,
TENMDOUBLES-LBN01,Habib / Hassan,M,Lebanon,Lebanon,LBN,Tennis,TEN,Men's Doubles,"['HABIB Hady', 'HASSAN Benjamin']",,"['4968996', '4118990']",2.0,,
TENMDOUBLES-NED01,Griekspoor / Koolhof,M,Netherlands,Netherlands,NED,Tennis,TEN,Men's Doubles,"['GRIEKSPOOR Tallon', 'KOOLHOF Wesley']",,"['1966950', '1966952']",2.0,,
TENMDOUBLES-NED02,Haase / Rojer,M,Netherlands,Netherlands,NED,Tennis,TEN,Men's Doubles,"['HAASE Robin', 'ROJER Jean-Julien']",,"['1966948', '1966949']",2.0,,
TENMDOUBLES-POL01,Hurkacz / Zielinski,M,Poland,Poland,POL,Tennis,TEN,Men's Doubles,"['HURKACZ Hubert', 'ZIELINSKI Jan']",,"['1932177', '1932184']",2.0,,
TENMDOUBLES-POR01,Borges / Cabral,M,Portugal,Portugal,POR,Tennis,TEN,Men's Doubles,"['BORGES Nuno', 'CABRAL Francisco']",,"['1937336', '1937335']",2.0,,
TENMDOUBLES-USA01,Fritz / Paul,M,United States,United States of America,USA,Tennis,TEN,Men's Doubles,"['FRITZ Taylor', 'PAUL Tommy']",,"['1930782', '1930801']",2.0,,
TENMDOUBLES-USA02,Krajicek / Ram,M,United States,United States of America,USA,Tennis,TEN,Men's Doubles,"['KRAJICEK Austin', 'RAM Rajeev']",,"['1930790', '1930804']",2.0,,
TENWDOUBLES-AIN01,Alexandrova / Vesnina,W,AIN,AIN,AIN,Tennis,TEN,Women's Doubles,"['ALEXANDROVA Ekaterina', 'VESNINA Elena']",,"['1979721', '1979712']",2.0,,
TENWDOUBLES-AIN02,Andreeva / Shnaider,W,AIN,AIN,AIN,Tennis,TEN,Women's Doubles,"['ANDREEVA Mirra', 'SHNAIDER Diana']",,"['1979734', '1979732']",2.0,,
TENWDOUBLES-ARG01,Carle / Podoroska,W,Argentina,Argentina,ARG,Tennis,TEN,Women's Doubles,"['CARLE Maria Lourdes', 'PODOROSKA Nadia']",,"['1895859', '1896025']",2.0,,
TENWDOUBLES-AUS01,Perez / Saville,W,Australia,Australia,AUS,Tennis,TEN,Women's Doubles,"['PEREZ Ellen', 'SAVILLE Daria']",,"['1967758', '1967757']",2.0,,
TENWDOUBLES-AUS02,Gadecki / Tomljanovic,W,Australia,Australia,AUS,Tennis,TEN,Women's Doubles,"['GADECKI Olivia', 'TOMLJANOVIC Ajla']",,"['1967770', '1967750']",2.0,,
TENWDOUBLES-BRA01,Haddad Maia / Stefani,W,Brazil,Brazil,BRA,Tennis,TEN,Women's Doubles,"['HADDAD MAIA Beatriz', 'STEFANI Luisa']",,"['1955853', '1955862']",2.0,,
TENWDOUBLES-CAN01,Dabrowski / Fernandez,W,Canada,Canada,CAN,Tennis,TEN,Women's Doubles,"['DABROWSKI Gabriela', 'FERNANDEZ Leylah']",,"['1972627', '1972636']",2.0,,
TENWDOUBLES-CHN01,Yuan / Zhang,W,China,People's Republic of China,CHN,Tennis,TEN,Women's Doubles,"['YUAN Yue', 'ZHANG Shuai']",,"['1927711', '1927716']",2.0,,
TENWDOUBLES-CHN02,Wang / Zheng,W,China,People's Republic of China,CHN,Tennis,TEN,Women's Doubles,"['WANG Xinyu', 'ZHENG Saisai']",,"['1927719', '4658690']",2.0,,
TENWDOUBLES-CZE01,Muchova / Noskova,W,Czechia,Czechia,CZE,Tennis,TEN,Women's Doubles,"['MUCHOVA Karolina', 'NOSKOVA Linda']",,"['1901336', '1901337']",2.0,,
TENWDOUBLES-CZE02,Krejcikova / Siniakova,W,Czechia,Czechia,CZE,Tennis,TEN,Women's Doubles,"['KREJCIKOVA Barbora', 'SINIAKOVA Katerina']",,"['1901331', '1901342']",2.0,,
TENWDOUBLES-ESP01,Bucsa / Sorribes Tormo,W,Spain,Spain,ESP,Tennis,TEN,Women's Doubles,"['BUCSA Cristina', 'SORRIBES TORMO Sara']",,"['1563687', '1563681']",2.0,,
TENWDOUBLES-FRA01,Garcia / Parry,W,France,France,FRA,Tennis,TEN,Women's Doubles,"['GARCIA Caroline', 'PARRY Diane']",,"['1889652', '1889655']",2.0,,
TENWDOUBLES-FRA02,Burel / Gracheva,W,France,France,FRA,Tennis,TEN,Women's Doubles,"['BUREL Clara', 'GRACHEVA Varvara']",,"['1889654', '1889653']",2.0,,
TENWDOUBLES-GBR01,Boulter / Watson,W,Great Britain,Great Britain,GBR,Tennis,TEN,Women's Doubles,"['BOULTER Katie', 'WATSON Heather']",,"['1900424', '1900442']",2.0,,
TENWDOUBLES-GER01,Kerber / Siegemund,W,Germany,Germany,GER,Tennis,TEN,Women's Doubles,"['KERBER Angelique', 'SIEGEMUND Laura']",,"['1558575', '1558576']",2.0,,
TENWDOUBLES-GER02,Korpatsch / Maria,W,Germany,Germany,GER,Tennis,TEN,Women's Doubles,"['KORPATSCH Tamara', 'MARIA Tatjana']",,"['1558587', '1558578']",2.0,,
TENWDOUBLES-GRE01,Papamichail / Sakkari,W,Greece,Greece,GRE,Tennis,TEN,Women's Doubles,"['PAPAMICHAIL Despoina', 'SAKKARI Maria']",,"['4979624', '1961362']",2.0,,
TENWDOUBLES-ITA01,Errani / Paolini,W,Italy,Italy,ITA,Tennis,TEN,Women's Doubles,"['ERRANI Sara', 'PAOLINI Jasmine']",,"['1562409', '1910330']",2.0,,
TENWDOUBLES-ITA02,Bronzetti / Cocciaretto,W,Italy,Italy,ITA,Tennis,TEN,Women's Doubles,"['BRONZETTI Lucia', 'COCCIARETTO Elisabetta']",,"['1562402', '1562418']",2.0,,
TENWDOUBLES-JPN01,Aoyama / Shibahara,W,Japan,Japan,JPN,Tennis,TEN,Women's Doubles,"['AOYAMA Shuko', 'SHIBAHARA Ena']",,"['1896659', '1896658']",2.0,,
TENWDOUBLES-NED01,Rus / Schuurs,W,Netherlands,Netherlands,NED,Tennis,TEN,Women's Doubles,"['RUS Arantxa', 'SCHUURS Demi']",,"['1966945', '1966946']",2.0,,
TENWDOUBLES-NZL01,Routliffe / Sun,W,New Zealand,New Zealand,NZL,Tennis,TEN,Women's Doubles,"['ROUTLIFFE Erin', 'SUN Lulu']",,"['1926743', '1940154']",2.0,,
TENWDOUBLES-POL01,Linette / Rosolska,W,Poland,Poland,POL,Tennis,TEN,Women's Doubles,"['LINETTE Magda', 'ROSOLSKA Alicja']",,"['1931914', '1932173']",2.0,,
TENWDOUBLES-ROU01,Begu / Niculescu,W,Romania,Romania,ROU,Tennis,TEN,Women's Doubles,"['BEGU Irina-Camelia', 'NICULESCU Monica']",,"['3528309', '1550075']",2.0,,
TENWDOUBLES-ROU02,Bogdan / Cristian,W,Romania,Romania,ROU,Tennis,TEN,Women's Doubles,"['BOGDAN Ana', 'CRISTIAN Jaqueline Adina']",,"['1550072', '1550074']",2.0,,
TENWDOUBLES-TPE01,Hsieh / Tsao,W,Chinese Taipei,Chinese Taipei,TPE,Tennis,TEN,Women's Doubles,"['HSIEH Su-Wei', 'TSAO Chia Yi']",,"['1887572', '1878329']",2.0,,
TENWDOUBLES-TPE02,Chan / Chan,W,Chinese Taipei,Chinese Taipei,TPE,Tennis,TEN,Women's Doubles,"['CHAN Hao-Ching', 'CHAN Latisha']",,"['1887569', '1887571']",2.0,,
TENWDOUBLES-UKR01,Kostyuk / Yastremska,W,Ukraine,Ukraine,UKR,Tennis,TEN,Women's Doubles,"['KOSTYUK Marta', 'YASTREMSKA Dayana']",,"['1897531', '1897529']",2.0,,
TENWDOUBLES-UKR02,Kichenok / Kichenok,W,Ukraine,Ukraine,UKR,Tennis,TEN,Women's Doubles,"['KICHENOK Lyudmyla', 'KICHENOK Nadiia']",,"['1897528', '1897527']",2.0,,
TENWDOUBLES-USA01,Gauff / Pegula,W,United States,United States of America,USA,Tennis,TEN,Women's Doubles,"['GAUFF Coco', 'PEGULA Jessica']",,"['1930784', '1930802']",2.0,,
TENWDOUBLES-USA02,Collins / Krawczyk,W,United States,United States of America,USA,Tennis,TEN,Women's Doubles,"['COLLINS Danielle', 'KRAWCZYK Desirae']",,"['1930776', '1930791']",2.0,,
TENXDOUBLES-AIN01,Andreeva / Medvedev,X,AIN,AIN,AIN,Tennis,TEN,Mixed Doubles,"['ANDREEVA Mirra', 'MEDVEDEV Daniil']",,"['1979734', '1979738']",2.0,,
TENXDOUBLES-ARG01,Podoroska / Gonzalez,X,Argentina,Argentina,ARG,Tennis,TEN,Mixed Doubles,"['PODOROSKA Nadia', 'GONZALEZ Maximo']",,"['1896025', '1895948']",2.0,,
TENXDOUBLES-AUS01,Perez / Ebden,X,Australia,Australia,AUS,Tennis,TEN,Mixed Doubles,"['PEREZ Ellen', 'EBDEN Matthew']",,"['1967758', '1967767']",2.0,,
TENXDOUBLES-BRA01,Stefani / Seyboth Wild,X,Brazil,Brazil,BRA,Tennis,TEN,Mixed Doubles,"['STEFANI Luisa', 'SEYBOTH WILD Thiago']",,"['1955862', '1955871']",2.0,,
TENXDOUBLES-CAN01,Dabrowski / Auger-Aliassime,X,Canada,Canada,CAN,Tennis,TEN,Mixed Doubles,"['DABROWSKI Gabriela', 'AUGER-ALIASSIME Felix']",,"['1972627', '1972646']",2.0,,
TENXDOUBLES-CHN01,Zheng / Zhang,X,China,People's Republic of China,CHN,Tennis,TEN,Mixed Doubles,"['ZHENG Qinwen', 'ZHANG Zhizhen']",,"['1927709', '1927704']",2.0,,
TENXDOUBLES-CRO01,Vekic / Pavic,X,Croatia,Croatia,CRO,Tennis,TEN,Mixed Doubles,"['VEKIC Donna', 'PAVIC Mate']",,"['1554972', '1554966']",2.0,,
TENXDOUBLES-CZE01,Siniakova / Machac,X,Czechia,Czechia,CZE,Tennis,TEN,Mixed Doubles,"['SINIAKOVA Katerina', 'MACHAC Tomas']",,"['1901342', '1901333']",2.0,,
TENXDOUBLES-DEN01,Wozniacki / Rune,X,Denmark,Denmark,DEN,Tennis,TEN,Mixed Doubles,"['WOZNIACKI Caroline', 'RUNE Holger']",,"['1892333', '1892332']",2.0,,
TENXDOUBLES-ESP01,Sorribes Tormo / Granollers,X,Spain,Spain,ESP,Tennis,TEN,Mixed Doubles,"['SORRIBES TORMO Sara', 'GRANOLLERS Marcel']",,"['1563681', '1563691']",2.0,,
TENXDOUBLES-FRA01,Garcia / Roger-Vasselin,X,France,France,FRA,Tennis,TEN,Mixed Doubles,"['GARCIA Caroline', 'ROGER-VASSELIN Edouard']",,"['1889652', '1889641']",2.0,,
TENXDOUBLES-GBR01,Watson / Salisbury,X,Great Britain,Great Britain,GBR,Tennis,TEN,Mixed Doubles,"['WATSON Heather', 'SALISBURY Joe']",,"['1900442', '1900440']",2.0,,
TENXDOUBLES-GER01,Siegemund / Zverev,X,Germany,Germany,GER,Tennis,TEN,Mixed Doubles,"['SIEGEMUND Laura', 'ZVEREV Alexander']",,"['1558576', '1558569']",2.0,,
TENXDOUBLES-GRE01,Sakkari / Tsitsipas,X,Greece,Greece,GRE,Tennis,TEN,Mixed Doubles,"['SAKKARI Maria', 'TSITSIPAS Stefanos']",,"['1961362', '1961363']",2.0,,
TENXDOUBLES-ITA01,Errani / Vavassori,X,Italy,Italy,ITA,Tennis,TEN,Mixed Doubles,"['ERRANI Sara', 'VAVASSORI Andrea']",,"['1562409', '1562404']",2.0,,
TENXDOUBLES-JPN01,Shibahara / Nishikori,X,Japan,Japan,JPN,Tennis,TEN,Mixed Doubles,"['SHIBAHARA Ena', 'NISHIKORI Kei']",,"['1896658', '1896664']",2.0,,
TENXDOUBLES-KAZ01,Podoroska / Gonzalez,X,Argentina,Argentina,ARG,Tennis,TEN,Mixed Doubles,"['PODOROSKA Nadia', 'GONZALEZ Maximo']",,"['1896025', '1895948']",2.0,,
